activity_id,assay_chembl_id,assay_description,canonical_smiles,document_chembl_id,molecule_chembl_id,pchembl_value,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,type,units,value,standard_value_nM,pEC50,normalized_smiles
6761701,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCS(=O)(=O)c1ncc(Cl)c(C(=O)Nc2ccc(S(=O)(=O)N3CCC(C)CC3)cc2)n1,CHEMBL1201862,CHEMBL1338304,6.05,=,=,EC50,nM,889.0,CHEMBL1741171,EC50,uM,0.889,889.0,6.051098239029786,CCS(=O)(=O)c1ncc(Cl)c(C(=O)Nc2ccc(S(=O)(=O)N3CCC(C)CC3)cc2)n1
6773019,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CC(=O)Nc1ccccc1NC(=O)C/C(C)=N/NC(=O)C(=O)N1CCCCC1,CHEMBL1201862,CHEMBL3189511,6.05,=,=,EC50,nM,891.0,CHEMBL1741171,EC50,uM,0.891,891.0,6.050122295963125,CC(=O)Nc1ccccc1NC(=O)C/C(C)=N/NC(=O)C(=O)N1CCCCC1
6720559,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1ccccc1-c1cc2c(nn1)-c1ccccc1C2=O,CHEMBL1201862,CHEMBL339561,6.05,=,=,EC50,nM,891.0,CHEMBL1741171,EC50,uM,0.891,891.0,6.050122295963125,Cc1ccccc1-c1cc2c(nn1)-c1ccccc1C2=O
6765514,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCCCCCCN(C(=O)CCl)c1ccccc1C,CHEMBL1201862,CHEMBL1389480,6.05,=,=,EC50,nM,893.0,CHEMBL1741171,EC50,uM,0.893,893.0,6.049148541111453,CCCCCCCN(C(=O)CCl)c1ccccc1C
6769260,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1nn(-c2ccc(Cl)cc2)c(O)c1C(c1cccc(O)c1)c1c(C)[nH]n(-c2ccc(Cl)cc2)c1=O,CHEMBL1201862,CHEMBL3144884,6.05,=,=,EC50,nM,897.0,CHEMBL1741171,EC50,uM,0.897,897.0,6.047207556955907,Cc1nn(-c2ccc(Cl)cc2)c(O)c1C(c1cccc(O)c1)c1c(C)[nH]n(-c2ccc(Cl)cc2)c1=O
6753942,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1ccccc1-n1ncc2c([N+](=O)[O-])cc([N+](=O)[O-])cc21,CHEMBL1201862,CHEMBL1575531,6.04,=,=,EC50,nM,911.0,CHEMBL1741171,EC50,uM,0.911,911.0,6.040481623027002,Cc1ccccc1-n1ncc2c([N+](=O)[O-])cc([N+](=O)[O-])cc21
6757867,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CSC(=N/c1cc(Cl)ccc1Cl)/C(C#N)=C(/O)c1ccco1,CHEMBL1201862,CHEMBL3192106,6.04,=,=,EC50,nM,912.0,CHEMBL1741171,EC50,uM,0.912,912.0,6.0400051616715835,CSC(=N/c1cc(Cl)ccc1Cl)/C(C#N)=C(/O)c1ccco1
6769196,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1ccc(C(=O)OCn2ncc(Cl)c(Cl)c2=O)cc1,CHEMBL1201862,CHEMBL1343392,6.03,=,=,EC50,nM,924.0,CHEMBL1741171,EC50,uM,0.924,924.0,6.0343280287798935,Cc1ccc(C(=O)OCn2ncc(Cl)c(Cl)c2=O)cc1
6757712,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",COC(=O)c1ccc2c(c1O)C(=O)c1ccccc1C2=O,CHEMBL1201862,CHEMBL1443601,6.03,=,=,EC50,nM,925.0,CHEMBL1741171,EC50,uM,0.925,925.0,6.0338582672609675,COC(=O)c1ccc2c(c1O)C(=O)c1ccccc1C2=O
6761593,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=[N+]([O-])c1c(Nc2ccc(O)cc2)cc(Cl)c2nonc12,CHEMBL1201862,CHEMBL1308404,6.03,=,=,EC50,nM,926.0,CHEMBL1741171,EC50,uM,0.926,926.0,6.033389013318065,O=[N+]([O-])c1c(Nc2ccc(O)cc2)cc(Cl)c2nonc12
6773060,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1[nH]n(-c2ccccc2)c(=O)c1C(c1cccc([N+](=O)[O-])c1O)c1c(C)[nH]n(-c2ccccc2)c1=O,CHEMBL1201862,CHEMBL3144932,6.03,=,=,EC50,nM,931.0,CHEMBL1741171,EC50,uM,0.931,931.0,6.031050319018657,Cc1[nH]n(-c2ccccc2)c(=O)c1C(c1cccc([N+](=O)[O-])c1O)c1c(C)[nH]n(-c2ccccc2)c1=O
6773009,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CN1CCN(C(c2ccc(C(F)(F)F)cc2)c2cc(Cl)c3cccnc3c2O)CC1,CHEMBL1201862,CHEMBL1351542,6.03,=,=,EC50,nM,932.0,CHEMBL1741171,EC50,uM,0.932,932.0,6.030584087646019,CN1CCN(C(c2ccc(C(F)(F)F)cc2)c2cc(Cl)c3cccnc3c2O)CC1
6765464,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C(Nc1ccccc1Cl)/C(Cl)=C(\Cl)[S+]([O-])c1ccccc1,CHEMBL1201862,CHEMBL1440300,6.03,=,=,EC50,nM,935.0,CHEMBL1741171,EC50,uM,0.935,935.0,6.029188389127482,O=C(Nc1ccccc1Cl)/C(Cl)=C(\Cl)[S+]([O-])c1ccccc1
6750367,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CC(/C=N/NC(=O)Cc1cc(O)[nH]n1)=C\c1ccccc1,CHEMBL1201862,CHEMBL3193655,6.03,=,=,EC50,nM,935.0,CHEMBL1741171,EC50,uM,0.935,935.0,6.029188389127482,CC(/C=N/NC(=O)Cc1cc(O)[nH]n1)=C\c1ccccc1
6754124,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C(OCn1ncc(Cl)c(Cl)c1=O)c1ccc(F)cc1,CHEMBL1201862,CHEMBL1572967,6.03,=,=,EC50,nM,938.0,CHEMBL1741171,EC50,uM,0.938,938.0,6.027797161620935,O=C(OCn1ncc(Cl)c(Cl)c1=O)c1ccc(F)cc1
6765343,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1ccc(S(=O)(=O)Nc2c(O)ccc3ccccc23)cc1,CHEMBL1201862,CHEMBL1372574,6.03,=,=,EC50,nM,939.0,CHEMBL1741171,EC50,uM,0.939,939.0,6.027334407733889,Cc1ccc(S(=O)(=O)Nc2c(O)ccc3ccccc23)cc1
6761600,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1ccc(C2CC(c3cccs3)=NN2C(=O)CCl)cc1,CHEMBL1201862,CHEMBL1341756,6.03,=,=,EC50,nM,943.0,CHEMBL1741171,EC50,uM,0.943,943.0,6.0254883072626715,Cc1ccc(C2CC(c3cccs3)=NN2C(=O)CCl)cc1
6761638,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Fc1ccc(Nc2nc(Oc3ccccc3F)nc(N3CCCC3)n2)cc1,CHEMBL1201862,CHEMBL1421313,6.02,=,=,EC50,nM,946.0,CHEMBL1741171,EC50,uM,0.946,946.0,6.024108863598207,Fc1ccc(Nc2nc(Oc3ccccc3F)nc(N3CCCC3)n2)cc1
6769311,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CC(C)(C)c1cc[n+](C2=C([N-]S(=O)(=O)c3cccs3)C(=O)c3ccccc3C2=O)cc1,CHEMBL1201862,CHEMBL1383632,6.02,=,=,EC50,nM,950.0,CHEMBL1741171,EC50,uM,0.95,950.0,6.022276394711152,CC(C)(C)c1cc[n+](C2=C([N-]S(=O)(=O)c3cccs3)C(=O)c3ccccc3C2=O)cc1
6769083,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=c1c(Cl)nc2cc(Cl)ccc2n1CCNc1ncc(C(F)(F)F)cc1Cl,CHEMBL1201862,CHEMBL1445372,6.02,=,=,EC50,nM,951.0,CHEMBL1741171,EC50,uM,0.951,951.0,6.021819483062586,O=c1c(Cl)nc2cc(Cl)ccc2n1CCNc1ncc(C(F)(F)F)cc1Cl
6757774,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",COc1cc2c(cc1OC)-c1c3c(cc4c1[C@@H](C2)N(C)CC4)OCO3,CHEMBL1201862,CHEMBL478754,6.02,=,=,EC50,nM,952.0,CHEMBL1741171,EC50,uM,0.952,952.0,6.021363051615525,COc1cc2c(cc1OC)-c1c3c(cc4c1[C@@H](C2)N(C)CC4)OCO3
6769233,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C1C(Cl)=C(Nc2ccc3c[nH]nc3c2)C(=O)c2ccccc21,CHEMBL1201862,CHEMBL1519374,6.02,=,=,EC50,nM,955.0,CHEMBL1741171,EC50,uM,0.955,955.0,6.019996628416253,O=C1C(Cl)=C(Nc2ccc3c[nH]nc3c2)C(=O)c2ccccc21
6754125,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=[N+]([O-])c1ccc(Oc2cccc(F)c2)c2ccncc12,CHEMBL1201862,CHEMBL1498136,6.02,=,=,EC50,nM,956.0,CHEMBL1741171,EC50,uM,0.956,956.0,6.0195421077239,O=[N+]([O-])c1ccc(Oc2cccc(F)c2)c2ccncc12
6773025,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C(NC1CCCC1)C(c1ccc(F)cc1)N(Cc1ccc(Cl)cc1)C(=O)CCl,CHEMBL1201862,CHEMBL1362565,6.01,=,=,EC50,nM,965.0,CHEMBL1741171,EC50,uM,0.965,965.0,6.015472686656207,O=C(NC1CCCC1)C(c1ccc(F)cc1)N(Cc1ccc(Cl)cc1)C(=O)CCl
6720484,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CC1=NNC(=O)/C1=C\c1cn(-c2ccccc2)nc1-c1ccccc1,CHEMBL1201862,CHEMBL1447306,6.01,=,=,EC50,nM,978.0,CHEMBL1741171,EC50,uM,0.978,978.0,6.009661145212398,CC1=NNC(=O)/C1=C\c1cn(-c2ccccc2)nc1-c1ccccc1
6776870,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1cc(C)cc(Cn2ncc(Cl)c(Cl)c2=O)c1,CHEMBL1201862,CHEMBL1520852,6.01,=,=,EC50,nM,985.0,CHEMBL1741171,EC50,uM,0.985,985.0,6.006563769502389,Cc1cc(C)cc(Cn2ncc(Cl)c(Cl)c2=O)c1
6720494,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CC(C)(C)c1ccc(-n2nc(C#N)c(Cl)cc2=O)cc1,CHEMBL1201862,CHEMBL1572001,6.0,=,=,EC50,nM,989.0,CHEMBL1741171,EC50,uM,0.989,989.0,6.004803708402821,CC(C)(C)c1ccc(-n2nc(C#N)c(Cl)cc2=O)cc1
6773101,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CC1(C)Nc2ccc(O)cc2-c2c1ssc2=S,CHEMBL1201862,CHEMBL1362714,6.0,=,=,EC50,nM,998.0,CHEMBL1741171,EC50,uM,0.998,998.0,6.000869458712629,CC1(C)Nc2ccc(O)cc2-c2c1ssc2=S
6772947,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1ccc(NC2=CC(=O)C(=O)c3ccccc32)cc1,CHEMBL1201862,CHEMBL1373577,6.0,=,=,EC50,nM,999.0,CHEMBL1741171,EC50,uM,0.999,999.0,6.000434511774017,Cc1ccc(NC2=CC(=O)C(=O)c3ccccc32)cc1
6757876,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCS(=O)(=O)c1ncc(Cl)c(C(=O)Nc2ccc(S(=O)(=O)N(C)c3ccccc3)cc2)n1,CHEMBL1201862,CHEMBL1416089,6.0,=,=,EC50,nM,1000.0,CHEMBL1741171,EC50,uM,1.0,1000.0,6.0,CCS(=O)(=O)c1ncc(Cl)c(C(=O)Nc2ccc(S(=O)(=O)N(C)c3ccccc3)cc2)n1
6720468,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Oc1cc(-c2ccc(C3CCCCC3)cc2)[nH]n1,CHEMBL1201862,CHEMBL1313412,6.0,=,=,EC50,nM,1010.0,CHEMBL1741171,EC50,uM,1.01,1010.0,5.995678626217357,Oc1cc(-c2ccc(C3CCCCC3)cc2)[nH]n1
6761672,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1ccc(NC(=O)C2=C(c3ccccc3)S(=O)(=O)CCS2(=O)=O)cc1,CHEMBL1201862,CHEMBL1529115,6.0,=,=,EC50,nM,1010.0,CHEMBL1741171,EC50,uM,1.01,1010.0,5.995678626217357,Cc1ccc(NC(=O)C2=C(c3ccccc3)S(=O)(=O)CCS2(=O)=O)cc1
6757788,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1ccc(SCC2=NNC(=O)C2)cc1,CHEMBL1201862,CHEMBL1573427,6.0,=,=,EC50,nM,1010.0,CHEMBL1741171,EC50,uM,1.01,1010.0,5.995678626217357,Cc1ccc(SCC2=NNC(=O)C2)cc1
6776772,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1[nH]n(-c2ccccc2)c(=O)c1C(c1ccc(O)c([N+](=O)[O-])c1)c1c(C)[nH]n(-c2ccccc2)c1=O,CHEMBL1201862,CHEMBL3145223,6.0,=,=,EC50,nM,1010.0,CHEMBL1741171,EC50,uM,1.01,1010.0,5.995678626217357,Cc1[nH]n(-c2ccccc2)c(=O)c1C(c1ccc(O)c([N+](=O)[O-])c1)c1c(C)[nH]n(-c2ccccc2)c1=O
6720546,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CC(=O)N(C1=C(N2CCOCC2)C(=O)c2ccccc2C1=O)c1ccc(C(=O)O)cc1,CHEMBL1201862,CHEMBL590691,6.0,=,=,EC50,nM,1010.0,CHEMBL1741171,EC50,uM,1.01,1010.0,5.995678626217357,CC(=O)N(C1=C(N2CCOCC2)C(=O)c2ccccc2C1=O)c1ccc(C(=O)O)cc1
6757821,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=[N+]([O-])c1c(Nc2ccccn2)cc(Cl)c2nonc12,CHEMBL1201862,CHEMBL1380801,5.99,=,=,EC50,nM,1020.0,CHEMBL1741171,EC50,uM,1.02,1020.0,5.991399828238082,O=[N+]([O-])c1c(Nc2ccccn2)cc(Cl)c2nonc12
6720577,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1nc2ccccc2c2c1C(=O)N(Cc1cccnc1)C2=O,CHEMBL1201862,CHEMBL1472280,5.99,=,=,EC50,nM,1020.0,CHEMBL1741171,EC50,uM,1.02,1020.0,5.991399828238082,Cc1nc2ccccc2c2c1C(=O)N(Cc1cccnc1)C2=O
6720595,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",NC(=O)c1c(-c2cccs2)csc1N,CHEMBL1201862,CHEMBL1526410,5.99,=,=,EC50,nM,1020.0,CHEMBL1741171,EC50,uM,1.02,1020.0,5.991399828238082,NC(=O)c1c(-c2cccs2)csc1N
6757804,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",COc1ccc(-c2cc(=O)n(CCC#N)[nH]2)cc1,CHEMBL1201862,CHEMBL3144926,5.99,=,=,EC50,nM,1020.0,CHEMBL1741171,EC50,uM,1.02,1020.0,5.991399828238082,COc1ccc(-c2cc(=O)n(CCC#N)[nH]2)cc1
6765372,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C(Cc1cc(O)n[nH]1)N/N=C/C(Cl)=C/c1ccccc1,CHEMBL1201862,CHEMBL3192957,5.99,=,=,EC50,nM,1020.0,CHEMBL1741171,EC50,uM,1.02,1020.0,5.991399828238082,O=C(Cc1cc(O)n[nH]1)N/N=C/C(Cl)=C/c1ccccc1
6772944,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",C#CCOc1ccc(Br)cc1C(c1c(C)n[nH]c1O)c1c(C)n[nH]c1O,CHEMBL1201862,CHEMBL1423623,5.99,=,=,EC50,nM,1030.0,CHEMBL1741171,EC50,uM,1.03,1030.0,5.987162775294828,C#CCOc1ccc(Br)cc1C(c1c(C)n[nH]c1O)c1c(C)n[nH]c1O
6757810,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CC(=O)Nc1cc(OC(=O)c2ccco2)cc(OC(=O)c2ccco2)c1,CHEMBL1201862,CHEMBL1478235,5.99,=,=,EC50,nM,1030.0,CHEMBL1741171,EC50,uM,1.03,1030.0,5.987162775294828,CC(=O)Nc1cc(OC(=O)c2ccco2)cc(OC(=O)c2ccco2)c1
6765394,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Clc1ccc(-n2nnnc2Sc2ncnc3sccc23)cc1,CHEMBL1201862,CHEMBL1557820,5.99,=,=,EC50,nM,1030.0,CHEMBL1741171,EC50,uM,1.03,1030.0,5.987162775294828,Clc1ccc(-n2nnnc2Sc2ncnc3sccc23)cc1
6753951,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCn1c(-c2ccccc2)c(C(=O)CCl)c2ccccc21,CHEMBL1201862,CHEMBL1526966,5.98,=,=,EC50,nM,1050.0,CHEMBL1741171,EC50,uM,1.05,1050.0,5.978810700930062,CCn1c(-c2ccccc2)c(C(=O)CCl)c2ccccc21
6776748,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCCCn1[nH]c(-c2ccccc2)cc1=O,CHEMBL1201862,CHEMBL3145082,5.98,=,=,EC50,nM,1050.0,CHEMBL1741171,EC50,uM,1.05,1050.0,5.978810700930062,CCCCn1[nH]c(-c2ccccc2)cc1=O
6754085,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCCc1noc2c1C(c1ccoc1)C(C#N)=C(N)N2,CHEMBL1201862,CHEMBL1330013,5.97,=,=,EC50,nM,1060.0,CHEMBL1741171,EC50,uM,1.06,1060.0,5.97469413473523,CCCc1noc2c1C(c1ccoc1)C(C#N)=C(N)N2
6772988,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C(CCl)Nc1c(C(=O)Nc2ccc3c(c2)OCCO3)oc2ccccc12,CHEMBL1201862,CHEMBL1462675,5.97,=,=,EC50,nM,1060.0,CHEMBL1741171,EC50,uM,1.06,1060.0,5.97469413473523,O=C(CCl)Nc1c(C(=O)Nc2ccc3c(c2)OCCO3)oc2ccccc12
