molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class,bioactivity_numeric
CHEMBL1445675,CCOC(=O)/C(C#N)=C1/SC(C)C(=O)N1c1ccc(Br)cc1,11100.0,inactive,0
CHEMBL1390139,O=[N+]([O-])c1cc(S(=O)(=O)C(F)(F)F)ccc1Sc1nc2ccccc2[nH]1,774.0,active,1
CHEMBL1343392,Cc1ccc(C(=O)OCn2ncc(Cl)c(Cl)c2=O)cc1,924.0,active,1
CHEMBL1484933,CC(=O)C(Sc1ncnc2c1nnn2-c1ccc(F)cc1)C(=O)N(C)C,15700.0,inactive,0
CHEMBL1343352,COc1ccc(-c2cc(CNC(=O)CCl)on2)cc1,17700.0,inactive,0
CHEMBL1383249,COc1ccc(-c2[nH]nc3c2C(c2ccoc2)C(C#N)=C(N)O3)cc1,548.0,active,1
CHEMBL1484934,COc1ccc(C(CCN(Cc2ccc(OC)c(OC)c2)C(=O)CCl)c2ccccc2)cc1,269.0,active,1
CHEMBL1451836,CCOc1cc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)ccc1O,240.0,active,1
CHEMBL1566610,C=C1C(=O)O[C@@H]2C[C@@H](C)[C@@H]3C=CC(=O)[C@@]3(C)[C@@H](OC(=O)CC(=O)O[C@H]3[C@@H]4C(=C)C(=O)O[C@@H]4C[C@@H](C)[C@@H]4C=CC(=O)[C@]43C)[C@H]12,46000.0,inactive,0
CHEMBL1974348,CCNC1=C(Cl)C(=O)c2ccccc2C1=O,20000.0,inactive,0
CHEMBL1361855,COc1cc(N=Nc2cccc(S(N)(=O)=O)c2)c2ccccc2c1N,11500.0,inactive,0
CHEMBL1449018,CC(C)Nc1ccc(Nc2ccccc2)cc1,76400.0,inactive,0
CHEMBL1366838,COc1ccc(C2C(O)C(c3c[nH]c4ccccc34)=NN2C(=O)CCl)cc1,582.0,active,1
CHEMBL1445617,Cc1n[nH]c(O)c1C(c1c(C)n[nH]c1O)c1cn(Cc2ccccc2Cl)c2ccccc12,299.0,active,1
CHEMBL1585923,COc1cc(/C=C2\C(=O)N(c3ccc(S(N)(=O)=O)cc3)N=C2C)ccc1OC(=O)c1ccco1,23800.0,inactive,0
CHEMBL1608787,COc1ccc(Br)cc1[C@H]1[C@@H]2C=CCC[C@@]2(C)C(=O)N1Cc1ccccc1,26700.0,inactive,0
CHEMBL1519374,O=C1C(Cl)=C(Nc2ccc3c[nH]nc3c2)C(=O)c2ccccc21,955.0,active,1
CHEMBL1326957,Cl.Nc1ccc2[nH]cnc2c1,23600.0,inactive,0
CHEMBL1373969,O=C(NC1CCCCC1)C(c1cccnc1)N(C(=O)CCl)c1cccc(Cl)c1,467.0,active,1
CHEMBL1468635,CC(C)Cn1c(N)c(S(=O)(=O)c2cccs2)c2nc3ccccc3nc21,32900.0,inactive,0
CHEMBL1597039,Cc1ccc(C)c(Sc2ccc(NC(=O)CCl)cc2)c1,602.0,active,1
CHEMBL1547301,Cc1ccc(Sc2ccc(NC(=O)CCl)cc2)c(C)c1,718.0,active,1
CHEMBL1383283,O=C(Nc1ccc(Cl)cc1)C(Cl)C(=O)c1ccccc1,30300.0,inactive,0
CHEMBL1524399,CC(C)(C)OC(=O)N1CCC(c2cc(O)[nH]n2)CC1,674.0,active,1
CHEMBL3191597,CC(C)(C)OC(=O)N/N=C\c1ccc(OC(=O)c2ccco2)cc1,16200.0,inactive,0
CHEMBL1401841,COc1ccc2nc3cccc(OC)c3nc2c1,20800.0,inactive,0
CHEMBL3144884,Cc1nn(-c2ccc(Cl)cc2)c(O)c1C(c1cccc(O)c1)c1c(C)[nH]n(-c2ccc(Cl)cc2)c1=O,897.0,active,1
CHEMBL1540463,CN1C(=O)C(=C2CC(c3ccccc3)N(C(=O)CCl)N2)C(=O)N(C)C1=O,351.0,active,1
CHEMBL1370184,CC(=O)Oc1c(/C=C(\C#N)C(N)=O)[nH]c2ccccc12,31.4,active,1
CHEMBL1508375,O=C(CCCN1C(=O)/C(=C\c2ccccc2)SC1=S)Nc1ccc(O)cc1,27800.0,inactive,0
CHEMBL1413839,Cc1ccc(-n2nc(C)c(NC(=O)CCl)c2C)cc1C,16000.0,inactive,0
CHEMBL1452061,O=S(=O)([O-])Oc1c[nH]c2ccccc12.[K+],155.0,active,1
CHEMBL1334307,COCCCNC(=O)c1ccc2c3c(onc13)-c1ccccc1C2=O,13000.0,inactive,0
CHEMBL1508459,COc1cc(Cc2nccc3cc(OC)c(OC)cc23)c(S(=O)(=O)O)cc1OC,85700.0,inactive,0
CHEMBL1469091,CC1OC(Nc2cccc3ccccc23)C(O)C(O)C1O,75100.0,inactive,0
CHEMBL1374291,O=C1c2ccccc2C(=O)c2cc(S(=O)(=O)Nc3ccccc3)ccc21,12100.0,inactive,0
CHEMBL1429937,CCc1n[nH]c2c1C(c1cccnc1)C(C#N)=C(N)O2,11500.0,inactive,0
CHEMBL1429966,CN(C)C(=O)c1ccc2c(c1[N+](=O)[O-])C(=O)c1ccccc1C2=O,558.0,active,1
CHEMBL1485010,O=C(OCn1ncc(Br)c(Br)c1=O)c1ccc(F)cc1,473.0,active,1
CHEMBL1333487,Cc1ccc(N2C(=O)C(Cl)=C(NCCO)C2=O)c(C)c1,10800.0,inactive,0
CHEMBL1978279,COc1ccc(/N=C/C2=C(O)c3ccccc3CC2)cc1,18600.0,inactive,0
CHEMBL1730123,O=C(Nc1ccccc1)Nc1ccc(O)c2ccccc12,762.0,active,1
CHEMBL1390555,CC(=O)Oc1ccc2ccccc2c1C(NC(=O)Cc1ccccc1)c1ccc(Cl)cc1,31600.0,inactive,0
CHEMBL1480242,CCOCC(=O)NCc1ccc2c(c1)cc(C)n2C,23600.0,inactive,0
CHEMBL1508402,O=C(CCl)Nc1cccc(CP(=O)(c2ccccc2)c2ccccc2)c1,18400.0,inactive,0
CHEMBL1374511,CCOc1cc(CNc2ccc(O)cc2)ccc1OCc1ccc(Cl)cc1Cl,330600.0,inactive,0
CHEMBL1430074,CCOC(=O)c1c(C)sc2c1N(C(=O)CCl)c1cc(Cl)ccc1S2,506.0,active,1
CHEMBL1303810,O=C(OCn1ncc(Br)c(Br)c1=O)c1ccccc1Cl,472.0,active,1
CHEMBL1383632,CC(C)(C)c1cc[n+](C2=C([N-]S(=O)(=O)c3cccs3)C(=O)c3ccccc3C2=O)cc1,950.0,active,1
CHEMBL1469117,COc1cc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)ccc1OS(=O)(=O)c1ccc(C)cc1,195.0,active,1
CHEMBL1480243,COc1ccc(NC(=O)/C(C#N)=C/c2ncc([N+](=O)[O-])n2C)c(OC)c1,15600.0,inactive,0
CHEMBL601757,Cc1nc2c(=O)n(C)c(=O)nc-2n(C)n1,20.9,active,1
CHEMBL1597358,COc1ccc(-c2cc(O)[nH]n2)cc1OC,380.0,active,1
CHEMBL1579471,Cc1n[nH]c2c1C(c1ccc(-c3ccc(Cl)cc3)o1)C(C#N)=C(N)O2,28600.0,inactive,0
CHEMBL1445962,O=C(CCl)N(Cc1cccc([N+](=O)[O-])c1)c1cccc(Cl)c1,512.0,active,1
CHEMBL1579455,O=C1CS/C(=C\[N+](=O)[O-])N1c1ccc(OC(F)(F)F)cc1,10900.0,inactive,0
CHEMBL1586425,CNC(=O)c1nnsc1S(=O)(=O)c1ccc(Cl)cc1,14300.0,inactive,0
CHEMBL1928483,Oc1ccc(/C=N/Nc2ccc(C(F)(F)F)cn2)c(O)c1,109500.0,inactive,0
CHEMBL1501597,Oc1cc(-c2ccc(Br)cc2)[nH]n1,718.0,active,1
CHEMBL1586439,O=C1c2cc([N+](=O)[O-])ccc2-c2ncccc21,11100.0,inactive,0
CHEMBL1469208,CC1(C)CC2=Nc3nn(-c4ccccc4)c(O)c3C(c3ccc4c(c3)OCO4)C2=C(O)C1,24000.0,inactive,0
CHEMBL1441170,CN1CCN2c3ccc(N)cc3CC3(C(=O)NC(=O)NC3=O)C2C1,39500.0,inactive,0
CHEMBL1480387,CCOC(=O)CNc1nnc(SCC(=O)OCC)nc1O,845.0,active,1
CHEMBL1608276,COc1ccccc1-c1cnnc(S)n1,110900.0,inactive,0
CHEMBL1350958,O=C(O)c1ccccc1-c1ccccc1C(=O)Nc1ccc(-c2nc3cc(Cl)ccc3o2)cc1,11700.0,inactive,0
CHEMBL1558809,Cc1ccc(N2C(=O)NC(=O)/C(=C/c3ccc(OC(=O)c4cccs4)cc3)C2=O)cc1,772.0,active,1
CHEMBL1519642,COc1cc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)ccc1OC(C)C,223.0,active,1
CHEMBL1981667,Cc1[nH]c2ccccc2c1/C=N/Nc1nc2ccccc2[nH]1,39300.0,inactive,0
CHEMBL1303953,O=C(CCl)Nc1ccc(-c2ccccc2)cc1,587.0,active,1
CHEMBL3189264,Oc1ccc(/C(Cc2ccc3ccccc3n2)=N\Nc2ccccc2)c(O)c1,13600.0,inactive,0
CHEMBL1446060,Cc1ccc(C(=O)NC(C#N)=C(Cl)Cl)cc1,19500.0,inactive,0
CHEMBL1310967,COC(=O)c1ccccc1S(=O)(=O)N1CCC(NC(=O)c2ccccc2)CC1,15100.0,inactive,0
CHEMBL1508839,COC(=O)c1cccc(-c2ccc(C(c3c(C)n[nH]c3O)c3c(C)n[nH]c3O)o2)c1,175.0,active,1
CHEMBL1303970,CC(C)n1cc[n+](C2=C([N-]S(=O)(=O)c3ccccc3)C(=O)c3ccccc3C2=O)c1,12000.0,inactive,0
CHEMBL1501843,O=C(CCl)Oc1ccc2occ(C(=O)c3cccs3)c2c1,19300.0,inactive,0
CHEMBL1794101,CC1Nc2ncnc(N3CCc4ccccc4C3)c2N(Cc2ccc(Cl)cc2)C1=O.O=C(O)C(F)(F)F,30900.0,inactive,0
CHEMBL1310969,COc1ccc(NC(=O)Cn2ncc(Cl)c(Cl)c2=O)cc1S(=O)(=O)N1CCOCC1,10100.0,inactive,0
CHEMBL1390923,O=C(CCN1C(=O)/C(=C/c2cccs2)SC1=S)Nc1ccc(C(=O)O)c(O)c1,13300.0,inactive,0
CHEMBL3190117,CCO/C(O)=C1/C(C)=NC2(O)c3ccccc3C(=O)C12O,18100.0,inactive,0
CHEMBL1430331,CC1=NNC(=O)C1C(c1cccc(O)c1)C(C#N)C#N,12700.0,inactive,0
CHEMBL1430372,COc1ccc2nc3cc(Cl)ccc3c(Nc3cc(C(C)C)c(O)cc3C)c2c1,318.0,active,1
CHEMBL1469590,O=C(Nc1ncc([N+](=O)[O-])s1)c1ccco1,17400.0,inactive,0
CHEMBL1981002,Cc1cc(Sc2nnc(/N=C/N(C)C)s2)c2ccccc2n1,10300.0,inactive,0
CHEMBL1322313,CC(=O)Nc1cccc(OC(=O)COc2ccc(Br)cc2)c1,20600.0,inactive,0
CHEMBL1374701,CC1=NN(c2cccc([N+](=O)[O-])c2)C(=O)C1,19500.0,inactive,0
CHEMBL1980604,CCOC(=O)c1c(NC(C)=O)sc2c1CCC(/C=N/CCCN(CC)CC)=C2Sc1ccccc1,229.0,active,1
CHEMBL1334860,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,10300.0,inactive,0
CHEMBL1540795,CCc1nc(N2CCN(C(=O)CCl)CC2)c2c3c(sc2n1)CC(C)CC3,729.0,active,1
CHEMBL1406895,COC(=O)C1=NN(C(=O)c2cccc(Br)c2)C(O)(c2ccc(Cl)cc2)C1,13700.0,inactive,0
CHEMBL578502,CC(=O)N(C)C1=C(N2CCOCC2)C(=O)c2ccccc2C1=O,38400.0,inactive,0
CHEMBL1351159,O=C(CCl)Nc1c2c(nn1-c1ccccc1)CSC2,11400.0,inactive,0
CHEMBL1430473,O=C(O)C1Nc2c(O)cc(Cl)c([N+](=O)[O-])c2C2C=CCC12,11500.0,inactive,0
CHEMBL1311185,O=C(Nc1ccccc1)C1=C(c2ccccc2)S(=O)(=O)CCS1(=O)=O,682.0,active,1
CHEMBL1423501,O=C(CCl)N(C/C=C/c1ccccc1)c1ccc2c(c1)OCCO2,356.0,active,1
CHEMBL1327390,CCOc1ccc(/C=C2\SC(=S)N(CCC(=O)Nc3ccccc3C(=O)O)C2=O)cc1,15100.0,inactive,0
CHEMBL1383937,COC(=O)CN1C(c2ccc(Cl)cc2)=Nc2ccc(Cl)cc2C1c1ccccc1,55900.0,inactive,0
CHEMBL1453212,CCOC(=O)C1=C(c2ccccc2)O/C(=C(/C#N)C(F)(F)F)S1,723.0,active,1
CHEMBL1469676,C=CCOc1ccccc1CN(C(=O)CCl)c1ccc2c(c1)OCO2,481.0,active,1
CHEMBL1501990,O=C(NC1(O)C(=O)c2ccccc2C1=O)c1ccccc1,16400.0,inactive,0
CHEMBL1519846,CN1CCc2nc(SCC(=O)Nc3ccc(F)cc3)c(C#N)cc2C1,38000.0,inactive,0
CHEMBL1373577,Cc1ccc(NC2=CC(=O)C(=O)c3ccccc32)cc1,999.0,active,1
CHEMBL1383986,CCOc1cc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)ccc1OS(=O)(=O)c1ccc(C)cc1,152.0,active,1
CHEMBL1982305,Cc1ccc(S(=O)(=O)/N=C2\C=C(Nc3cccc(C(=O)O)c3)C(=O)c3ccccc32)cc1,266.0,active,1
CHEMBL1441329,Cc1ccc(S[C@@H](CCN2CC[C@H](C)CCC2=O)c2ccccc2)cc1,17600.0,inactive,0
CHEMBL3195220,CC1=C(C)/C(=N/OC(=O)c2cccc([N+](=O)[O-])c2)C=CC1=O,418.0,active,1
CHEMBL1548086,CCCCCCCCCCC[N+](C)(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21.[Br-],10100.0,inactive,0
CHEMBL1413374,Cc1nccn1-c1c([N+](=O)[O-])c(=O)n(C)c2ccccc12,12200.0,inactive,0
CHEMBL586135,Cc1ccc(Nc2cc(C)nn2-c2nc(C)cc(O)n2)cc1,61400.0,inactive,0
CHEMBL1563903,Cc1n[nH]c(O)c1C(c1ccc2c(c1)OCO2)c1c(C)n[nH]c1O,189.0,active,1
CHEMBL1441508,Clc1ccc(C2=C3CCCCn4c(-c5ccccc5)c[n+](c43)C2)cc1.[Br-],50000.0,inactive,0
CHEMBL1351490,Cc1nc2ccc3ccccc3c2o1.O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,10700.0,inactive,0
CHEMBL1453368,Cc1cc(C)nc(N2N=C(C(C)(C)C)CC2=O)n1,10900.0,inactive,0
CHEMBL1469868,O=C1CC(c2cccnc2)=NN1c1ccccc1,13900.0,inactive,0
CHEMBL1333637,Cc1nn(C(=O)c2cccnc2)c(C)c1Sc1ccc(Br)cc1,18700.0,inactive,0
CHEMBL1322557,CC1=NN(c2ccccc2)C(=O)/C1=C/c1cc2ccccc2[nH]1,10900.0,inactive,0
CHEMBL3197978,CCN(CC)c1ccc(/C=N/Nc2nc(C)cc(O)n2)c(O)c1,28000.0,inactive,0
CHEMBL1322618,O=C(NC1CCCC1)C(c1ccc(F)cc1)N(Cc1ccc(F)cc1)C(=O)CCl,557.0,active,1
CHEMBL1566889,CN1CCN(C2=C(Cl)C(=O)N(c3ccc(Cl)cc3)C2=O)CC1,247.0,active,1
CHEMBL1731689,Cn1c(SCC(=O)NCC2CCCO2)ncc(C(=O)Nc2ccc(F)cc2)c1=O,315.0,active,1
CHEMBL1548210,Cc1cccc(N2CC(C(=O)OCC(=O)c3ccc(OC(=O)c4cccs4)cc3)CC2=O)c1C,25000.0,inactive,0
CHEMBL1437741,Cn1cnc([N+](=O)[O-])c1Sc1nnc(-c2cccnc2)n1C,13300.0,inactive,0
CHEMBL1548297,CC(C)S(=O)(=O)C1=NSC2=NC(=O)/C(=C\c3ccc(OC(=O)c4ccco4)cc3)C(=N)N21,10900.0,inactive,0
CHEMBL1586948,COc1ccc(C2C(C#N)=C(N)Oc3c2c(C)nn3-c2ccccc2)cc1Cn1nc(C)c([N+](=O)[O-])c1C,10500.0,inactive,0
CHEMBL1351542,CN1CCN(C(c2ccc(C(F)(F)F)cc2)c2cc(Cl)c3cccnc3c2O)CC1,932.0,active,1
CHEMBL1587181,CC1CCc2c(sc3nc(C(C)(C)C)nc(N4CCN(C(=O)CCl)CC4)c23)C1,481.0,active,1
CHEMBL1563864,CC1CCCCC1NC(=O)NC(=O)CCl.Cl,12300.0,inactive,0
CHEMBL1548411,COc1ccccc1N1CCN(CC(=O)c2c(C)[nH]c3cc(C)ccc23)CC1,94200.0,inactive,0
CHEMBL1311688,CC(C)(C)Nc1nc(Cl)nc(N(C#N)CN2C(=O)c3ccccc3S2(=O)=O)n1,18400.0,inactive,0
CHEMBL3189511,CC(=O)Nc1ccccc1NC(=O)C/C(C)=N/NC(=O)C(=O)N1CCCCC1,891.0,active,1
CHEMBL1569910,Cc1ccc2[nH]c(/C(C#N)=C\c3ccc([N+](=O)[O-])o3)nc2c1,454.0,active,1
CHEMBL1362545,O=[N+]([O-])c1cccc2c([As](=O)(O)O)cccc12,10100.0,inactive,0
CHEMBL1391527,COc1ccc(NC2=C(NCCO)C(=O)c3ccccc3C2=O)cc1,21900.0,inactive,0
CHEMBL1375045,CCCCCCCCCCCCCCCC[N+](C)(C)CC.[Br-],13200.0,inactive,0
CHEMBL1362565,O=C(NC1CCCC1)C(c1ccc(F)cc1)N(Cc1ccc(Cl)cc1)C(=O)CCl,965.0,active,1
CHEMBL1609672,CCCc1n[nH]c2c1C(c1ccc(OC)c(Cn3nnc4ccccc43)c1)C(C#N)=C(N)O2,283.0,active,1
CHEMBL1430827,COc1cc(/C=C2/C(=O)N(c3ccc(Br)cc3)N=C2C)cc(OC)c1OC,12400.0,inactive,0
CHEMBL1453636,O=Cc1ccnc(-c2ccc(OC(=O)c3ccco3)cc2)n1,16800.0,inactive,0
CHEMBL1571123,Cc1ccc(NC(=O)c2nc(S(=O)(=O)Cc3ccccc3)ncc2Cl)cc1,880.0,active,1
CHEMBL1431126,Oc1nc2ccccc2n2c(-c3ccccc3)nnc12,12800.0,inactive,0
CHEMBL1580129,CC1(C)CC(CCNC(=O)CCl)(c2ccccc2)CCO1,14500.0,inactive,0
CHEMBL1462872,CCCCCc1cc(=O)oc2c(C(CCN3CCCC(C)C3)c3ccc(OC)cc3)c(OC)cc(OC)c12,12000.0,inactive,0
CHEMBL1532174,CC1(N2CCOCC2)CC2(O)C(=[N+]1[O-])CCc1nonc12,11900.0,inactive,0
CHEMBL1311742,O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1NCCN=C(S)Nc1ccc(Cl)c(Cl)c1,303500.0,inactive,0
CHEMBL1407208,CCOc1cc(/C=C2/C(=N)N3C(=NC2=O)SN=C3S(=O)(=O)C(C)C)ccc1OC(=O)c1ccco1,18600.0,inactive,0
CHEMBL1351755,COc1ccc(C(C(=O)NC2CCCCC2)N(C(=O)CCl)c2ccc(Cl)cc2)cc1,236.0,active,1
CHEMBL3144932,Cc1[nH]n(-c2ccccc2)c(=O)c1C(c1cccc([N+](=O)[O-])c1O)c1c(C)[nH]n(-c2ccccc2)c1=O,931.0,active,1
CHEMBL1502297,Cn1cnc([N+](=O)[O-])c1Oc1ccc2ccccc2c1,12700.0,inactive,0
CHEMBL1485660,CC1=NN(c2ccccc2)C(=O)/C1=C\c1cc(C)n(-c2cccnc2)c1C,88800.0,inactive,0
CHEMBL1402496,CC(C)N=C(S)NC(c1ccccc1)(c1ccccc1)c1ccccc1,136300.0,inactive,0
CHEMBL1423919,COc1ccc(N2C(=O)CSC23C(=O)N2c4c(cccc43)C(C)=CC2(C)C)cc1,35600.0,inactive,0
CHEMBL1587446,CC1=NN(c2ccccc2)C(=O)/C1=C/c1cn(C)c2ccccc12,39000.0,inactive,0
CHEMBL1502234,S=C(Nc1ccc2nsnc2c1)N1CCCCCC1,46700.0,inactive,0
CHEMBL1407193,Cc1ccc2nc(-c3cccs3)oc(=O)c2c1,60500.0,inactive,0
CHEMBL1587432,CC(=O)Oc1cc2c(cc1Cl)C1(CC(c3ccccc3Cl)O2)CC(C)(C)N=C(S)N1,14100.0,inactive,0
CHEMBL1559156,O=C1C(Br)=Cc2cccc3cccc1c23,581.0,active,1
CHEMBL1367735,COc1ccc(N2C(=O)/C(=C\c3ccco3)N=C2SCC(=O)NC(C)(C)C)cc1Cl,20700.0,inactive,0
CHEMBL1367745,CCN(CC)S(=O)(=O)c1ccc(NN=C(C#N)C#N)cc1,15000.0,inactive,0
CHEMBL1532323,O=C(CCN1C(=O)/C(=C\c2ccccc2F)SC1=S)Nc1ccc(C(=O)O)c(O)c1,15200.0,inactive,0
CHEMBL1492926,CC1=NN(c2ccc(Cl)c(C(=O)O)c2)C(=O)/C1=C\c1ccc(-c2ccc(C(=O)O)cc2)o1,400.0,active,1
CHEMBL1520239,CCOC(=O)Cc1n[nH]c2c1C(c1ccsc1)C(C#N)=C(N)O2,31300.0,inactive,0
CHEMBL1567226,Oc1cc(-c2cccc3ccccc23)[nH]n1,834.0,active,1
CHEMBL1431254,COc1ccc(CN2C(=O)NC(=O)/C(=C\NNC(=O)c3ccccc3O)C2=O)cc1,32200.0,inactive,0
CHEMBL1362714,CC1(C)Nc2ccc(O)cc2-c2c1ssc2=S,998.0,active,1
CHEMBL1391921,Cc1ccc(CS(=O)(=O)c2ncc(Cl)c(C(=O)Nc3nnc(C)s3)n2)cc1,16000.0,inactive,0
CHEMBL1987894,CCc1ccc(S(=O)(=O)/N=C2\C=C(Nc3ccc(O)cc3)C(=O)c3ccccc32)cc1,306.0,active,1
CHEMBL1334062,Cn1nc(-c2ccc(Cl)cc2)nc2c(=O)n(C)c(=O)nc1-2,30.5,active,1
CHEMBL1344648,CC(=O)NC1C(=O)N(CCN2CCOCC2)c2ccc(Br)cc21.Cl,11000.0,inactive,0
CHEMBL1587473,Cc1ccc(N(NC(=O)C(O)(c2ccccc2)c2ccccc2)C(=O)CCl)cc1,529.0,active,1
CHEMBL3196684,O=C(N/N=C/c1ccc(-c2ccccc2[N+](=O)[O-])o1)[C@H]1C[C@@H]1c1ccccc1,18900.0,inactive,0
CHEMBL1414814,Cc1ccc(C(=O)NC(=S)NNS(=O)(=O)c2ccc(C)cc2)cc1,146000.0,inactive,0
CHEMBL1609951,COc1ccc(N(C(=O)c2ccco2)S(=O)(=O)c2cccs2)cc1,32600.0,inactive,0
CHEMBL1384489,CCn1c(SCC(=O)Nc2nc(-c3ccc(C)cc3)cs2)nnc1-c1ccccc1O,174200.0,inactive,0
CHEMBL1384468,COC(=O)c1sc(N)c(C(=O)OC)c1Cn1ncc(Cl)c(Cl)c1=O,541.0,active,1
CHEMBL1492010,Oc1cc(-c2ccc(Cl)cc2)[nH]n1,527.0,active,1
CHEMBL1571290,O=C(NCc1cccnc1)/C(=C\c1ccc(-c2cccc(Cl)c2)o1)S(=O)(=O)c1ccccc1,17800.0,inactive,0
CHEMBL1407401,CC(C)CC(=O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,11200.0,inactive,0
CHEMBL1485945,Cn1cnc([N+](=O)[O-])c1S(=O)(=O)c1cccc(Cl)c1,15800.0,inactive,0
CHEMBL1502394,O=C1CCCC2=C1C1(O)C(=O)c3ccccc3C1(O)O2,11500.0,inactive,0
CHEMBL1564294,CCOc1cccc(-c2cc(O)[nH]n2)c1,695.0,active,1
CHEMBL1566989,COc1ccc(N(C)C(=O)c2cc3c(s2)-c2c(C)cccc2OC3)c(OC)c1,132800.0,inactive,0
CHEMBL1532436,Cc1ccccc1OCC(=O)Nc1ccccc1N1CCCCC1,241800.0,inactive,0
CHEMBL1424118,Nc1nc(CCl)nc(Nc2ccc3ccccc3c2)n1,19400.0,inactive,0
CHEMBL1520392,Cl.Nc1ccc2[nH]c(Cc3ccccc3)nc2c1,55900.0,inactive,0
CHEMBL1352082,CCCc1n[nH]c2c1C(c1ccncc1)C(C#N)=C(N)O2,17600.0,inactive,0
CHEMBL1733474,O=S(=O)(Nc1ccc(O)c2ccccc12)c1ccc(F)cc1,46.6,active,1
CHEMBL3214610,Cc1ccccc1/N=C1\C(Cl)=C(O)OC1OC(=O)c1ccco1,11400.0,inactive,0
CHEMBL1991885,Cc1ccc(O)c(/N=C/C2=C(O)c3ccccc3C2=O)c1,216.0,active,1
CHEMBL1510156,CC(NC(=O)Cn1ncc(Cl)c(Cl)c1=O)C12CC3CC(CC(C3)C1)C2,47.0,active,1
CHEMBL1330951,COc1c(O)ccc2c1CN1CCc3cc4c(cc3C1C2)OCO4,14000.0,inactive,0
CHEMBL1437516,CCCCCCCCCCOC[n+]1cn(Cc2ccccc2)c2ccccc21.[Cl-],13500.0,inactive,0
CHEMBL1384670,COc1cc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)cc([N+](=O)[O-])c1O,248.0,active,1
CHEMBL1392176,CCN(CC)C(=O)CSc1nnc2nnc3cc(OC)ccc3n12,127800.0,inactive,0
CHEMBL1392225,CC(C)(C)c1cc(C(=O)CCN2CCOCC2)cc(C(C)(C)C)c1O,16800.0,inactive,0
CHEMBL1392219,Cc1cc(C(c2ccc(O)cc2)c2cc(C)c(O)cc2C)c(C)cc1O,100100.0,inactive,0
CHEMBL1610025,CCC(=O)OCCNc1cc(Sc2nc3ccccc3s2)c2nonc2c1[N+](=O)[O-],572.0,active,1
CHEMBL1384702,COc1ccc(C(=O)c2c(C(F)(F)F)oc3c2C(=O)c2ccccc2C3=O)cc1,82.5,active,1
CHEMBL1378851,Cn1nnnc1Sc1ncnc2scc(-c3ccc(F)cc3)c12,11200.0,inactive,0
CHEMBL1993627,OC1=C(/C=N/c2ccc3c(c2)OCO3)CCc2ccccc21,430.0,active,1
CHEMBL1431612,O=C(Nc1ccc(Cl)cc1)C1c2cccc[n+]2CC(=O)N1Cc1ccc2c(c1)OCO2.[I-],13300.0,inactive,0
CHEMBL1713763,CC1Nc2ncnc(N3CCc4ccccc4C3)c2N(Cc2ccc(Br)cc2)C1=O.O=C(O)C(F)(F)F,23700.0,inactive,0
CHEMBL3192535,COc1ccc(C(=O)N/N=C\c2coc3ccc(Cl)cc3c2=O)cc1,19800.0,inactive,0
CHEMBL1352439,NS(=O)(=O)c1ccc(NN=C2C(=O)NC(=S)NC2=O)cc1,15500.0,inactive,0
CHEMBL1525315,Cc1cc(C(=O)CCl)c(C)n1CCc1ccccc1,24400.0,inactive,0
CHEMBL1580600,O=C(O)CN1C(=O)/C(=C\c2ccc(OC(=O)c3ccco3)cc2)SC1=S,20300.0,inactive,0
CHEMBL1409900,COc1ccc(/C=C2\SC(=S)N(CCCC(=O)Nc3ccc(O)cc3)C2=O)cc1,78100.0,inactive,0
CHEMBL3145304,Cc1[nH]n(-c2ccccc2)c(=O)c1/C=N\NC(=O)C1COc2ccccc2O1,17500.0,inactive,0
CHEMBL1992432,O=C(CCl)c1c[nH]c(/C=N/Nc2ccc(F)cc2)c1,191.0,active,1
CHEMBL1567159,CN(CCO)c1cc(Sc2nc3ccccc3s2)c2nonc2c1[N+](=O)[O-],490.0,active,1
CHEMBL504911,Nc1nc(-c2ccco2)nn1C(=O)c1ccc(Cl)cc1,55400.0,inactive,0
CHEMBL1415002,C[C@@H]1CC=C[C@H]2[C@H]1C(=O)N(Cc1ccccc1)[C@H]2c1ccc(C(F)(F)F)cc1,87000.0,inactive,0
CHEMBL3194773,CCOc1cc(/C=N\NC(=O)OC(C)(C)C)ccc1OC(=O)c1ccco1,19800.0,inactive,0
CHEMBL1994973,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccccc1NS(=O)(=O)c1cccs1,125100.0,inactive,0
CHEMBL1471088,Cc1cccc(CSC(Nc2ccc(F)cc2)=C(C#N)C#N)c1,10900.0,inactive,0
